price,area,status,bhk,bathroom,age,location,builder,year
73.37,1249,1,3,3.0,0.0,Sembakkam,MC Foundation,2021.0
69.26,1179,1,3,3.0,0.0,Sembakkam,MC Foundation,2021.0
57.75,983,1,2,2.0,0.0,Sembakkam,MC Foundation,2021.0
47.94,861,1,2,2.0,0.0,Sembakkam,MC Foundation,2021.0
81.43,1404,1,3,3.0,0.0,Chromepet,MC Foundation,2021.0
72.96,1258,1,3,3.0,0.0,Chromepet,MC Foundation,2021.0
59.15,1183,1,3,3.0,0.0,Chromepet,MC Foundation,2021.0
57.76,996,1,2,2.0,0.0,Chromepet,MC Foundation,2021.0
47.15,943,1,2,2.0,0.0,Chromepet,MC Foundation,2021.0
52.2,900,1,2,2.0,0.0,Chromepet,MC Foundation,2021.0
76.5,1275,1,3,3.0,0.0,Other,MC Foundation,2021.0
43.05,861,1,2,2.0,0.0,Chromepet,MC Foundation,2021.0
69.96,1166,1,3,3.0,0.0,Other,MC Foundation,2021.0
25.0,500,1,1,1.0,0.0,Chromepet,MC Foundation,2021.0
60.0,1000,1,2,2.0,0.0,Other,MC Foundation,2021.0
113.0,1668,1,3,3.0,0.0,tambaram west,MC Foundation,2021.0
99.07,1457,1,3,3.0,0.0,tambaram west,MC Foundation,2021.0
83.09,1222,1,2,2.0,0.0,tambaram west,MC Foundation,2021.0
42.0,700,1,1,1.0,0.0,Other,MC Foundation,2021.0
49.74,829,1,2,2.0,0.0,Other,MC Foundation,2021.0
78.0,1300,1,3,3.0,0.0,Chromepet,MC Foundation,2021.0
68.58,1143,1,3,3.0,0.0,Chromepet,MC Foundation,2021.0
58.14,969,1,2,2.0,0.0,Chromepet,MC Foundation,2021.0
47.1,785,1,2,2.0,0.0,Chromepet,MC Foundation,2021.0
39.26,818,1,2,2.0,0.0,Selaiyur,MC Foundation,2021.0
73.6,1269,1,3,3.0,0.0,Selaiyur,MC Foundation,2021.0
69.07,1191,1,3,3.0,0.0,Selaiyur,MC Foundation,2021.0
62.06,1070,1,2,2.0,0.0,Selaiyur,MC Foundation,2021.0
57.71,995,1,2,2.0,0.0,Selaiyur,MC Foundation,2021.0
55.85,963,1,2,2.0,0.0,Selaiyur,MC Foundation,2021.0
51.85,894,1,2,2.0,0.0,Selaiyur,MC Foundation,2021.0
47.56,820,1,2,2.0,0.0,Selaiyur,MC Foundation,2021.0
78.4,1400,1,3,3.0,0.0,Rajakilpakkam,MC Foundation,2021.0
72.8,1300,1,3,3.0,0.0,Rajakilpakkam,MC Foundation,2021.0
66.58,1189,1,3,3.0,0.0,Rajakilpakkam,MC Foundation,2021.0
57.34,1024,1,2,2.0,0.0,Rajakilpakkam,MC Foundation,2021.0
53.98,964,1,2,2.0,0.0,Rajakilpakkam,MC Foundation,2021.0
46.25,826,1,2,2.0,0.0,Rajakilpakkam,MC Foundation,2021.0
43.96,785,1,2,2.0,0.0,Rajakilpakkam,MC Foundation,2021.0
85.62,1427,1,3,3.0,9.0,Medavakkam,MC Foundation,2012.0
79.02,1317,1,3,3.0,9.0,Medavakkam,MC Foundation,2012.0
75.24,1254,1,3,3.0,9.0,Medavakkam,MC Foundation,2012.0
66.96,1116,1,3,3.0,9.0,Medavakkam,MC Foundation,2012.0
60.0,1000,1,2,2.0,9.0,Medavakkam,MC Foundation,2012.0
54.3,905,1,2,2.0,0.0,Sembakkam,MC Foundation,2021.0
53.16,886,1,2,2.0,9.0,Medavakkam,MC Foundation,2012.0
50.1,835,1,2,2.0,0.0,Sembakkam,MC Foundation,2021.0
45.06,751,1,2,2.0,9.0,Medavakkam,MC Foundation,2012.0
124.0,1537,1,3,2.0,3.0,Other,Luxclusive Homes,2018.0
117.0,1455,1,3,3.0,3.0,Other,Luxclusive Homes,2018.0
123.0,1530,1,3,3.0,3.0,Other,Luxclusive Homes,2018.0
58.32,1215,0,3,3.0,0.0,Nanmangalam,Other,2021.0
45.6,950,0,2,2.0,0.0,Nanmangalam,Other,2021.0
40.32,840,0,2,2.0,0.0,Nanmangalam,Other,2021.0
37.68,785,0,2,2.0,0.0,Nanmangalam,Other,2021.0
33.6,700,0,2,2.0,0.0,Nanmangalam,Other,2021.0
71.91,1383,1,3,3.0,0.0,Sembakkam,MC Foundation,2021.0
60.63,1166,1,3,3.0,0.0,Sembakkam,MC Foundation,2021.0
51.01,981,1,2,2.0,0.0,Sembakkam,MC Foundation,2021.0
48.41,931,1,2,2.0,0.0,Sembakkam,MC Foundation,2021.0
44.25,851,1,2,2.0,0.0,Sembakkam,MC Foundation,2021.0
41.6,800,1,2,2.0,0.0,Sembakkam,MC Foundation,2021.0
63.45,1269,1,3,3.0,0.0,Rajakilpakkam,MC Foundation,2021.0
59.2,1184,1,3,3.0,0.0,Rajakilpakkam,MC Foundation,2021.0
55.0,1100,1,3,3.0,0.0,Rajakilpakkam,MC Foundation,2021.0
48.2,964,1,2,2.0,0.0,Rajakilpakkam,MC Foundation,2021.0
45.0,900,1,2,2.0,0.0,Rajakilpakkam,MC Foundation,2021.0
50.4,900,1,2,2.0,0.0,tambaram west,MC Foundation,2021.0
48.0,1200,1,3,3.0,0.0,Urapakkam,MC Foundation,2021.0
37.72,943,1,2,2.0,0.0,Urapakkam,MC Foundation,2021.0
35.24,881,1,2,2.0,0.0,Urapakkam,MC Foundation,2021.0
40.6,812,1,2,2.0,0.0,Rajakilpakkam,MC Foundation,2021.0
91.2,1900,1,3,3.0,0.0,Madambakkam,MC Foundation,2021.0
78.28,1631,1,3,3.0,0.0,Madambakkam,MC Foundation,2021.0
71.42,1488,1,3,3.0,0.0,Madambakkam,MC Foundation,2021.0
67.15,1399,1,3,3.0,0.0,Madambakkam,MC Foundation,2021.0
48.81,1017,1,2,2.0,0.0,Madambakkam,MC Foundation,2021.0
47.52,990,1,2,2.0,0.0,Madambakkam,MC Foundation,2021.0
65.61,1238,1,3,3.0,0.0,Madambakkam,MC Foundation,2021.0
61.85,1167,1,3,3.0,0.0,Madambakkam,MC Foundation,2021.0
48.81,921,1,2,2.0,0.0,Madambakkam,MC Foundation,2021.0
46.64,880,1,2,2.0,0.0,Madambakkam,MC Foundation,2021.0
59.83,1108,1,3,3.0,0.0,Selaiyur,MC Foundation,2021.0
58.96,1092,1,3,3.0,0.0,Selaiyur,MC Foundation,2021.0
28.35,525,1,1,1.0,0.0,Selaiyur,MC Foundation,2021.0
30.0,850,1,2,2.0,3.0,Veppampattu,JD Properties,2018.0
26.9,700,1,2,2.0,3.0,Veppampattu,JD Properties,2018.0
27.0,700,1,2,2.0,3.0,Veppampattu,JD Properties,2018.0
25.8,700,1,2,2.0,3.0,Veppampattu,JD Properties,2018.0
26.0,700,1,2,2.0,3.0,Veppampattu,JD Properties,2018.0
23.0,600,1,2,2.0,3.0,Veppampattu,JD Properties,2018.0
114.0,1342,0,3,2.0,0.0,Madipakkam,Other,2021.0
72.33,851,0,2,2.0,0.0,Madipakkam,Other,2021.0
126.0,1489,0,3,2.0,0.0,Madipakkam,Other,2021.0
83.04,977,0,2,2.0,0.0,Madipakkam,Other,2021.0
80.15,943,0,2,2.0,0.0,Madipakkam,Other,2021.0
33.63,885,1,2,2.0,2.0,Kundrathur,Other,2019.0
35.41,932,1,2,2.0,2.0,Kundrathur,Other,2019.0
33.47,881,1,2,2.0,2.0,Kundrathur,Other,2019.0
27.17,715,1,2,2.0,2.0,Kundrathur,Other,2019.0
51.06,690,1,2,2.0,6.0,Other,MC Foundation,2015.0
132.0,1266,1,3,3.0,0.0,Other,MC Foundation,2021.0
102.0,980,1,2,2.0,0.0,Other,MC Foundation,2021.0
91.2,1200,1,3,3.0,6.0,Other,MC Foundation,2015.0
55.5,750,1,2,2.0,6.0,Other,MC Foundation,2015.0
88.1,881,1,2,2.0,0.0,Other,MC Foundation,2021.0
87.0,870,1,2,2.0,0.0,Other,MC Foundation,2021.0
85.5,900,1,2,2.0,0.0,Koyambedu,MC Foundation,2021.0
81.7,860,1,2,2.0,0.0,Koyambedu,MC Foundation,2021.0
39.0,937,0,2,2.0,0.0,Selaiyur,ARB HOMES,2021.0
99.0,1560,1,3,3.0,0.0,Medavakkam,ARB HOMES,2021.0
162.0,4724,1,4,2.0,0.0,Sholinganallur,ARB HOMES,2021.0
46.0,1006,1,2,2.0,4.0,Other,ARB HOMES,2017.0
46.12,1006,1,2,2.0,4.0,Other,ARB HOMES,2017.0
37.0,574,1,1,1.0,2.0,Gowrivakkam,ARB HOMES,2019.0
80.0,1527,1,3,2.0,1.0,Ambattur,ARB HOMES,2020.0
65.0,1002,1,2,2.0,2.0,Gowrivakkam,ARB HOMES,2019.0
80.0,1753,1,3,2.0,1.0,Medavakkam,ARB HOMES,2020.0
60.0,1340,1,2,2.0,1.0,Medavakkam,ARB HOMES,2020.0
53.0,974,0,2,2.0,0.0,Perungalathur,ARB HOMES,2021.0
30.0,612,0,2,2.0,0.0,Other,ARB HOMES,2021.0
66.0,1366,0,3,2.0,0.0,Perungalathur,ARB HOMES,2021.0
47.0,1073,0,2,2.0,0.0,Other,ARB HOMES,2021.0
95.0,1371,1,3,2.0,2.0,Vengaivasal,ARB HOMES,2019.0
42.0,591,1,2,1.0,2.0,Vengaivasal,ARB HOMES,2019.0
80.0,1237,0,2,2.0,0.0,Sholinganallur,ARB HOMES,2021.0
28.0,730,0,2,2.0,0.0,Thirumazhisai,ARB HOMES,2021.0
32.0,849,0,2,2.0,0.0,Thirumazhisai,ARB HOMES,2021.0
55.0,1286,0,3,2.0,0.0,Selaiyur,ARB HOMES,2021.0
33.0,885,0,3,3.0,0.0,Thirumazhisai,ARB HOMES,2021.0
70.0,1148,1,2,2.0,2.0,Kolapakkam,ARB HOMES,2019.0
68.0,1024,1,2,2.0,3.0,Karapakkam,ARB HOMES,2018.0
162.0,2616,1,4,3.0,3.0,Karapakkam,ARB HOMES,2018.0
42.0,979,0,2,2.0,0.0,Navallur,ARB HOMES,2021.0
46.0,1262,0,3,2.0,0.0,Kelambakkam,ARB HOMES,2021.0
85.0,1234,1,2,2.0,2.0,Vengaivasal,ARB HOMES,2019.0
103.0,1469,1,3,3.0,2.0,Vengaivasal,ARB HOMES,2019.0
66.0,950,0,2,2.0,0.0,Porur,ARB HOMES,2021.0
29.0,576,1,1,1.0,1.0,Other,ARB HOMES,2020.0
41.0,855,1,2,2.0,1.0,Other,ARB HOMES,2020.0
70.0,1080,1,2,2.0,0.0,Perungalathur,ARB HOMES,2021.0
75.54,1545,1,2,2.0,0.0,Semmancheri,ARB HOMES,2021.0
77.35,1645,1,3,2.0,0.0,Semmancheri,ARB HOMES,2021.0
20.0,570,0,1,1.0,0.0,Other,ARB HOMES,2021.0
53.0,1012,1,2,2.0,1.0,Ambattur,ARB HOMES,2020.0
40.0,588,0,2,1.0,0.0,Pallavaram,ARB HOMES,2021.0
85.0,1337,1,3,3.0,2.0,Gowrivakkam,ARB HOMES,2019.0
56.0,913,1,2,2.0,0.0,Kovur,ARB HOMES,2021.0
51.0,1225,1,3,2.0,4.0,Other,ARB HOMES,2017.0
48.0,832,1,2,2.0,1.0,Other,ARB HOMES,2020.0
64.0,959,0,2,2.0,0.0,Porur,ARB HOMES,2021.0
70.0,1370,0,3,2.0,0.0,Ayanambakkam,ARB HOMES,2021.0
40.0,930,0,2,2.0,0.0,Siruseri,ARB HOMES,2021.0
26.0,571,1,2,2.0,1.0,Kelambakkam,ARB HOMES,2020.0
35.0,994,0,2,2.0,0.0,Kelambakkam,ARB HOMES,2021.0
97.0,1598,0,3,2.0,0.0,Sholinganallur,ARB HOMES,2021.0
80.0,1156,1,2,2.0,0.0,Medavakkam,ARB HOMES,2021.0
23.0,620,0,1,1.0,0.0,Other,ARB HOMES,2021.0
16.0,480,1,1,1.0,0.0,Guduvancheri,ARB HOMES,2021.0
68.0,1024,1,2,2.0,3.0,Karapakkam,ARB HOMES,2018.0
40.0,588,0,1,1.0,0.0,Vanagaram,ARB HOMES,2021.0
44.56,918,0,3,2.0,0.0,Padur,Dee Star Properties,2021.0
43.12,888,0,2,2.0,0.0,Padur,Dee Star Properties,2021.0
37.77,778,0,2,2.0,0.0,Padur,Dee Star Properties,2021.0
32.18,663,0,2,2.0,0.0,Padur,Dee Star Properties,2021.0
85.0,1300,1,2,2.0,6.0,Pallavaram,Other,2015.0
22.0,600,1,1,2.0,3.0,Veppampattu,Karthick,2018.0
28.0,850,1,2,2.0,3.0,Veppampattu,Karthick,2018.0
36.21,1050,0,2,2.0,0.0,Kelambakkam,Dee Star Properties,2021.0
34.28,994,0,2,2.0,0.0,Kelambakkam,Dee Star Properties,2021.0
43.52,1262,0,3,3.0,0.0,Kelambakkam,Dee Star Properties,2021.0
46.04,1335,0,3,2.0,0.0,Kelambakkam,Dee Star Properties,2021.0
100.0,1188,1,3,2.0,1.0,Velachery,Other,2020.0
84.66,996,1,2,2.0,1.0,Velachery,Other,2020.0
61.64,1045,0,2,2.0,0.0,Medavakkam,Other,2021.0
75.5,1280,0,3,2.0,0.0,Medavakkam,Other,2021.0
162.0,1935,0,3,3.0,0.0,Perungudi,Luxclusive Homes,2021.0
162.0,3654,0,4,2.0,0.0,Perungudi,Luxclusive Homes,2021.0
162.0,1820,0,3,2.0,0.0,Perungudi,Luxclusive Homes,2021.0
162.0,3746,0,4,2.0,0.0,Perungudi,Luxclusive Homes,2021.0
162.0,1793,0,3,2.0,0.0,Perungudi,Luxclusive Homes,2021.0
162.0,1930,0,3,2.0,0.0,Perungudi,Luxclusive Homes,2021.0
26.0,700,1,2,2.0,3.0,Veppampattu,Karthick,2018.0
27.0,725,1,2,2.0,3.0,Veppampattu,Karthick,2018.0
60.0,1500,1,3,2.0,0.0,Other,Other,2021.0
62.0,1433,1,3,2.0,0.0,Other,Other,2021.0
57.0,1478,1,3,2.0,0.0,Other,Other,2021.0
29.5,623,1,1,1.0,0.0,Other,Other,2021.0
86.0,1927,1,3,3.0,4.0,Other,24K Realtors,2017.0
78.0,1706,1,3,3.0,4.0,Other,24K Realtors,2017.0
59.0,1437,1,2,2.0,4.0,Other,24K Realtors,2017.0
87.0,1991,1,3,3.0,4.0,Other,24K Realtors,2017.0
75.24,1254,0,3,2.0,0.0,Gowrivakkam,MC Foundation,2021.0
54.3,905,0,2,2.0,0.0,Gowrivakkam,MC Foundation,2021.0
85.62,1427,0,3,2.0,0.0,Gowrivakkam,MC Foundation,2021.0
52.86,881,0,2,2.0,0.0,Gowrivakkam,MC Foundation,2021.0
53.76,896,0,2,2.0,0.0,Gowrivakkam,MC Foundation,2021.0
23.03,510,0,1,2.0,0.0,Siruseri,Dee Star Properties,2021.0
35.02,824,0,2,2.0,0.0,Siruseri,Dee Star Properties,2021.0
15.04,338,0,1,2.0,0.0,Siruseri,Dee Star Properties,2021.0
38.08,896,0,3,2.0,0.0,Siruseri,Dee Star Properties,2021.0
32.98,764,0,2,2.0,0.0,Siruseri,Dee Star Properties,2021.0
84.0,1471,1,3,2.0,4.0,Thaiyur,Dee Star Properties,2017.0
120.0,1896,1,4,3.0,4.0,Thaiyur,Dee Star Properties,2017.0
78.56,1376,1,3,2.0,4.0,Thaiyur,Dee Star Properties,2017.0
93.8,1643,1,3,2.0,4.0,Thaiyur,Dee Star Properties,2017.0
38.02,1001,0,2,2.0,0.0,Thaiyur,Dee Star Properties,2021.0
47.33,1246,0,3,2.0,0.0,Thaiyur,Dee Star Properties,2021.0
40.3,1061,0,2,2.0,0.0,Thaiyur,Dee Star Properties,2021.0
66.2,1270,1,2,2.0,4.0,Thaiyur,Dee Star Properties,2017.0
50.45,1328,0,3,2.0,0.0,Thaiyur,Dee Star Properties,2021.0
37.3,982,0,2,2.0,0.0,Thaiyur,Dee Star Properties,2021.0
50.71,1335,0,3,2.0,0.0,Thaiyur,Dee Star Properties,2021.0
78.52,837,1,2,2.0,0.0,East Tambaram,Other,2021.0
86.0,1010,1,2,2.0,12.0,Velachery,Other,2009.0
162.0,3000,1,3,4.0,9.0,Velachery,Other,2012.0
28.02,637,0,2,2.0,0.0,Thirumullaivoyal,Other,2021.0
29.61,673,0,2,2.0,0.0,Thirumullaivoyal,Other,2021.0
29.21,664,0,2,2.0,0.0,Thirumullaivoyal,Other,2021.0
30.62,696,0,2,2.0,0.0,Thirumullaivoyal,Other,2021.0
29.12,662,0,2,2.0,0.0,Thirumullaivoyal,Other,2021.0
162.0,1755,0,3,3.0,0.0,Adyar,HomeFirst,2021.0
63.5,1312,1,2,2.0,0.0,Other,Other,2021.0
95.0,1564,1,2,3.0,0.0,Karapakkam,24K Realtors,2021.0
69.0,1419,1,3,3.0,0.0,Other,Other,2021.0
25.85,650,1,2,2.0,3.0,Veppampattu,JD Properties,2018.0
25.9,650,1,2,2.0,3.0,Veppampattu,JD Properties,2018.0
26.5,700,1,2,2.0,3.0,Veppampattu,JD Properties,2018.0
26.0,650,1,2,2.0,3.0,Veppampattu,JD Properties,2018.0
18.0,599,1,1,2.0,3.0,Veppampattu,Karthick,2018.0
55.96,1142,0,3,2.0,0.0,Rajakilpakkam,MC Foundation,2021.0
39.78,812,0,2,2.0,0.0,Rajakilpakkam,MC Foundation,2021.0
42.0,762,0,2,2.0,0.0,Navallur,Other,2021.0
70.0,1024,1,2,2.0,3.0,Karapakkam,Other,2018.0
162.0,1574,1,3,2.0,0.0,T Nagar,Other,2021.0
37.34,770,0,2,2.0,0.0,Other,seller,2021.0
42.19,870,0,2,2.0,0.0,Ambattur,seller,2021.0
41.12,848,0,2,2.0,0.0,Other,seller,2021.0
42.19,870,0,2,2.0,0.0,Other,seller,2021.0
37.34,770,0,2,2.0,0.0,Other,seller,2021.0
42.19,870,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller,2021.0
37.34,770,0,2,2.0,0.0,Ambattur,seller,2021.0
41.12,848,0,2,2.0,0.0,Other,seller,2021.0
42.19,870,0,2,2.0,0.0,Other,seller,2021.0
25.0,749,1,2,2.0,3.0,Veppampattu,Karthick,2018.0
25.0,755,1,2,2.0,3.0,Veppampattu,Karthick,2018.0
28.9,920,1,2,2.0,3.0,Veppampattu,Karthick,2018.0
31.25,950,1,2,2.0,3.0,Veppampattu,Karthick,2018.0
25.0,755,1,2,2.0,3.0,Veppampattu,Karthick,2018.0
28.9,920,1,2,2.0,3.0,Veppampattu,Karthick,2018.0
31.25,950,1,2,2.0,3.0,Veppampattu,Karthick,2018.0
22.25,603,1,1,2.0,3.0,Veppampattu,Karthick,2018.0
34.5,1050,1,2,2.0,3.0,Veppampattu,Karthick,2018.0
27.0,812,1,2,2.0,3.0,Veppampattu,Karthick,2018.0
18.99,611,1,1,2.0,3.0,Veppampattu,Karthick,2018.0
49.5,900,0,2,2.0,0.0,Other,Other,2021.0
64.9,1180,0,3,2.0,0.0,Other,Other,2021.0
56.1,1020,0,3,2.0,0.0,Other,Other,2021.0
51.15,930,0,2,2.0,0.0,Other,Other,2021.0
65.7,1096,0,3,2.0,0.0,Other,24K Realtors,2021.0
88.92,1588,0,3,2.0,0.0,Sholinganallur,24K Realtors,2021.0
62.0,1020,0,2,2.0,0.0,Other,24K Realtors,2021.0
45.0,700,0,2,2.0,0.0,Other,Other,2021.0
45.0,800,0,2,2.0,0.0,Other,Other,2021.0
50.0,1050,1,2,2.0,0.0,Chromepet,SS PROPERTIES,2021.0
31.0,650,1,2,2.0,0.0,Pammal,SS PROPERTIES,2021.0
90.0,1700,0,3,3.0,0.0,Pammal,SS PROPERTIES,2021.0
23.0,500,1,2,2.0,0.0,Pammal,SS PROPERTIES,2021.0
31.0,650,1,2,2.0,0.0,Pammal,SS PROPERTIES,2021.0
85.0,1300,0,3,3.0,0.0,Pammal,SS PROPERTIES,2021.0
22.0,500,1,1,1.0,0.0,Pammal,SS PROPERTIES,2021.0
90.0,1900,0,3,3.0,0.0,Pammal,SS PROPERTIES,2021.0
72.0,1300,1,3,3.0,0.0,Pammal,SS PROPERTIES,2021.0
90.0,1700,0,3,3.0,0.0,Pammal,SS PROPERTIES,2021.0
23.0,500,1,2,2.0,0.0,Pammal,SS PROPERTIES,2021.0
22.0,500,0,1,1.0,0.0,Pammal,SS PROPERTIES,2021.0
22.0,500,0,2,2.0,0.0,Pammal,SS PROPERTIES,2021.0
65.0,1400,0,3,3.0,0.0,Pammal,SS PROPERTIES,2021.0
69.0,1000,1,2,2.0,5.0,Iyyappanthangal,Other,2016.0
162.0,1750,1,4,3.0,0.0,Other,Other,2021.0
26.8,700,1,2,2.0,3.0,Veppampattu,JD Properties,2018.0
22.8,600,1,2,2.0,3.0,Veppampattu,JD Properties,2018.0
26.75,700,1,2,2.0,3.0,Veppampattu,JD Properties,2018.0
42.19,870,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller,2021.0
40.44,834,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller,2021.0
41.12,848,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller,2021.0
42.19,870,0,2,2.0,0.0,Ambattur,seller,2021.0
37.34,770,0,2,2.0,0.0,Ambattur,seller,2021.0
42.19,870,0,2,2.0,0.0,Ambattur,seller,2021.0
42.19,870,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller,2021.0
40.44,834,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller,2021.0
41.12,848,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller,2021.0
37.35,770,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller,2021.0
108.0,1065,1,2,2.0,0.0,Porur,seller,2021.0
108.0,1065,1,2,2.0,0.0,Other,seller,2021.0
108.0,1065,1,2,2.0,0.0,Other,seller,2021.0
108.0,1065,1,2,2.0,0.0,Porur,seller,2021.0
65.0,638,1,2,1.0,3.0,Vadapalani,Other,2018.0
75.0,1791,1,3,3.0,7.0,Kelambakkam,Other,2014.0
162.0,2130,1,3,3.0,0.0,Anna Nagar,HomeFirst,2021.0
75.0,1700,1,4,3.0,0.0,Other,Other,2021.0
162.0,3850,1,5,2.0,2.0,Other,Other,2019.0
162.0,2230,1,4,2.0,2.0,Other,Other,2019.0
162.0,2880,1,4,2.0,2.0,Other,Other,2019.0
162.0,1775,1,3,2.0,2.0,Other,Other,2019.0
104.0,1329,1,2,2.0,0.0,Sholinganallur,Other,2021.0
57.88,1220,0,2,2.0,0.0,Other,seller,2021.0
37.34,770,0,2,2.0,0.0,Ambattur,seller,2021.0
40.44,834,0,2,2.0,0.0,Ambattur,seller,2021.0
41.12,848,0,2,2.0,0.0,Ambattur,seller,2021.0
42.19,870,0,2,2.0,0.0,Ambattur,seller,2021.0
37.34,770,0,2,2.0,0.0,Ambattur,seller,2021.0
37.35,770,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller,2021.0
40.44,834,0,2,2.0,0.0,Ambattur INDUSTRIAL ESTATE,seller,2021.0
40.44,834,0,2,2.0,0.0,Ambattur,seller,2021.0
40.44,834,0,2,2.0,0.0,Other,seller,2021.0
42.0,800,0,2,2.0,0.0,Other,Other,2021.0
162.0,2380,1,3,3.0,0.0,Adyar,HomeFirst,2021.0
162.0,1850,0,3,3.0,0.0,Alwarpet,HomeFirst,2021.0
162.0,1283,1,3,3.0,0.0,Anna Nagar,HomeFirst,2021.0
162.0,1860,0,3,3.0,0.0,Other,HomeFirst,2021.0
162.0,1641,0,3,3.0,0.0,Other,HomeFirst,2021.0
46.0,800,1,2,2.0,1.0,Kundrathur,Other,2020.0
162.0,1930,0,3,3.0,0.0,Perungudi,24K Realtors,2021.0
95.0,1250,1,3,3.0,0.0,Other,Other,2021.0
162.0,1610,0,3,2.0,0.0,Other,Luxclusive Homes,2021.0
100.0,956,0,2,2.0,0.0,Other,Luxclusive Homes,2021.0
89.23,1373,0,3,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
97.93,1507,0,3,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
96.64,1487,0,3,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
76.81,1182,0,2,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
66.61,1025,0,2,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
97.09,1494,0,3,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
67.13,1033,0,2,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
108.0,1674,0,3,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
70.7,1088,0,2,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
83.51,1285,0,2,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
73.43,1130,0,2,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
90.14,1387,0,3,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
73.24,1127,0,2,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
112.0,1737,0,4,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
95.34,1467,0,3,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
73.5,1131,0,2,2.0,0.0,Koyambedu,Luxclusive Homes,2021.0
76.0,1085,0,3,3.0,0.0,Porur,Other,2021.0
88.0,1062,0,2,2.0,0.0,Mogappair,Other,2021.0
73.71,1031,0,2,2.0,0.0,Selaiyur,Other,2021.0
44.0,898,0,2,2.0,0.0,Iyappanthangal,Other,2021.0
19.38,510,1,1,2.0,2.0,Veppampattu,Karthick,2019.0
38.0,1000,1,2,2.0,2.0,Veppampattu,Karthick,2019.0
22.8,600,1,1,2.0,2.0,Veppampattu,Karthick,2019.0
20.9,550,1,1,2.0,2.0,Veppampattu,Karthick,2019.0
30.4,800,1,2,2.0,2.0,Veppampattu,Karthick,2019.0
24.7,650,1,2,2.0,2.0,Veppampattu,Karthick,2019.0
45.6,1200,1,2,2.0,2.0,Veppampattu,Karthick,2019.0
23.94,630,1,1,2.0,2.0,Veppampattu,Karthick,2019.0
162.0,2030,0,4,3.0,0.0,T Nagar,HomeFirst,2021.0
162.0,1310,0,3,3.0,0.0,T Nagar,HomeFirst,2021.0
27.5,800,1,2,2.0,3.0,Veppampattu,Velan Housing Properties,2018.0
27.5,800,1,2,2.0,3.0,Veppampattu,Velan Housing Properties,2018.0
29.5,800,1,2,2.0,3.0,Veppampattu,Velan Housing Properties,2018.0
30.0,800,1,2,2.0,3.0,Veppampattu,Velan Housing Properties,2018.0
27.5,750,1,2,2.0,3.0,Veppampattu,Velan Housing Properties,2018.0
27.0,800,1,2,2.0,3.0,Veppampattu,Velan Housing Properties,2018.0
27.5,750,1,2,2.0,3.0,Veppampattu,Velan Housing Properties,2018.0
27.5,750,1,2,2.0,3.0,Veppampattu,Velan Housing Properties,2018.0
30.0,800,1,2,2.0,3.0,Veppampattu,Velan Housing Properties,2018.0
31.5,850,1,2,2.0,3.0,Veppampattu,Velan Housing Properties,2018.0
34.0,900,1,2,2.0,3.0,Veppampattu,Velan Housing Properties,2018.0
